university,title,number,patent,link,description
MIT,"Interfacial, Rheological and Chemo-Mechanical Multiscale Control for Giant Enhancement of Geologic HydrogenProduction",Case number: #25768,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/interfacial-rheological-and-chemo-mechanical,No description available
MIT,Controlled Assembly of Lipid-Based Nanoparticles from SurfactantMicelles,Case number: #25418H,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/controlled-assembly-lipid-based-nanoparticles,No description available
MIT,Approach for Synthesis and Ring-Opening Metathesis of Silyl-ContainingPolymers,Case number: #25131J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/approach-synthesis-and-ring-opening-metathesis-silyl,No description available
MIT,3D AIProcessor,Case number: #25102L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/3d-ai-processor,No description available
MIT,Fusion Vacuum Vessel Replacement with Mechanical Radial Insertion of Toroidal Sectors and Thermally Activated Sector-to-Sector VacuumSeals,Case number: #25882,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/fusion-vacuum-vessel-replacement-mechanical-radial,No description available
MIT,Automatic Quantification and Presentation of Website UtilityScores,Case number: #24537J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/automatic-quantification-and-presentation-website,No description available
MIT,"Cast Regolith Bricks for Radiation, Thermal and Micrometeoroid Protection on theMoon",Case number: #25925,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/cast-regolith-bricks-radiation-thermal-and,No description available
MIT,Development of a Platform to Noninvasively Image Car TCells,Case number: #25905J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/development-platform-noninvasively-image-car-t-cells,No description available
MIT,Remote Epitaxy ofSiC,Case number: #21214J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/remote-epitaxy-sic,"Systems and methods for growth of silicon carbide over a layer comprising graphene and/or hexagonal boron nitride, and related articles, are generally described. In some embodiments, a SiC film is fabricated over a layer comprising graphene and/or hexagonal boron nitride, which in turn is disposed over a substrate. The layer and/or the substrate may be lattice-matched with the SiC film to reduce defect density in the SiC film. The fabricated SiC film may then be removed from the substrate via, for example, a stressor attached to the SiC film. In certain cases, the layer serves as a reusable platform for growing SiC films and also serves a release layer that allows fast, precise, and repeatable release at the layer surface."
MIT,Identification of Small Molecule Compounds Targeting ULK3Kinase,Case number: #25682J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/identification-small-molecule-compounds-targeting,No description available
MIT,A Magnetically Attached Hull Cleaning Robot with HydrodynamicDownforce,Case number: #25694,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/magnetically-attached-hull-cleaning-robot,No description available
MIT,Full-field Optical Coherence Microscopy System Using a Digital Focal PlaneArray,Case number: #24144LJ,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/full-field-optical-coherence-microscopy-system-using,No description available
MIT,Integrated Electromagnetic Control and Shielding of Solid-state SpinEnsembles,Case number: #24749L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/integrated-electromagnetic-control-and-shielding,No description available
